price,link,rooms,total_area,kitchen_area,floor,renovation,house_type,passenger_lift,cargo_lift,parking,city,floors_total,smart_floor_ratio,house_age,city_specific_age_group,age_city_premium,is_spb_historical
7490000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_461_m_2931_et._4275077487?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,46.1,12.0,29,косметический,монолитный,2,0,открытая во дворе,ЕКБ,31,1.1225806451612903,9.0,др_современная,1.0,0
4200000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_326_m_69_et._7393756241?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,32.6,6.0,6,косметический,кирпичный,1,0,за шлагбаумом во дворе,ЕКБ,9,0.6666666666666666,48.0,др_советская,1.0,0
3490000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_31_m_25_et._7730919766?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,31.0,6.0,2,косметический,блочный,0,0,открытая во дворе,ЕКБ,5,0.4,64.0,др_старая,0.9,0
4400000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_346_m_112_et._7741075240?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,34.6,6.0,1,косметический,панельный,1,1,открытая во дворе,ЕКБ,12,0.049999999999999996,42.0,др_советская,1.0,0
5500000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_503_m_35_et._7555181266?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,3,50.3,5.9,3,косметический,панельный,0,0,открытая во дворе,ЕКБ,5,0.6,53.0,др_советская,0.9,0
6850000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_47_m_829_et._7687247128?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,47.0,15.0,8,косметический,монолитно-кирпичный,3,0,открытая во дворе,ЕКБ,29,0.27586206896551724,7.0,др_современная,1.0,0
11100000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_679_m_227_et._7741769403?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,67.9,14.6,2,евро,кирпичный,1,1,подземная,ЕКБ,27,0.07407407407407407,12.0,др_современная,1.0,0
5802600.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_305_m_1725_et._7719573637?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,30.5,6.4,17,косметический,монолитный,1,1,открытая во дворе,ЕКБ,25,0.68,9.0,др_современная,1.0,0
8700000.0,https://www.avito.ru/ekaterinburg/kvartiry/4-k._kvartira_80_m_29_et._3938802442?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,4,80.0,6.6,2,косметический,панельный,1,0,открытая во дворе,ЕКБ,9,0.2222222222222222,37.0,др_советская,1.0,0
4950000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_259_m_1632_et._7485526316?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,0,25.9,5.4,16,требует ремонта,монолитный,1,1,открытая во дворе,ЕКБ,32,0.5,1.0,др_новостройка,1.3,0
6300000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_469_m_712_et._7387240433?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,46.9,6.8,7,евро,панельный,2,1,открытая во дворе,ЕКБ,12,0.5833333333333334,53.0,др_советская,0.9,0
3800000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_274_m_1126_et._7779057056?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,0,27.4,5.8,11,косметический,кирпичный,3,0,открытая во дворе,ЕКБ,26,0.4230769230769231,1.0,др_новостройка,1.3,0
3450000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_311_m_35_et._7748254714?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,31.1,6.5,3,требует ремонта,кирпичный,0,0,открытая во дворе,ЕКБ,5,0.6,59.0,др_советская,0.9,0
5995000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_472_m_816_et._7767829245?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,47.2,7.0,8,евро,панельный,1,0,открытая во дворе,ЕКБ,16,0.5,40.0,др_советская,1.0,0
6950000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_64_m_39_et._7692152227?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,3,64.0,7.0,3,косметический,панельный,1,0,открытая во дворе,ЕКБ,9,0.3333333333333333,50.0,др_советская,1.0,0
10300000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_61_m_79_et._7576071303?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,61.0,10.0,7,косметический,кирпичный,1,0,открытая во дворе,ЕКБ,9,0.9333333333333333,24.0,др_советская,1.0,0
5400000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_543_m_44_et._7798697342?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,54.3,15.0,4,косметический,кирпичный,0,0,за шлагбаумом во дворе,ЕКБ,4,1.1,8.0,др_современная,1.0,0
5150000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_26_m_2125_et._4346544245?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,0,26.0,5.5,21,косметический,монолитный,1,1,открытая во дворе,ЕКБ,25,0.84,2.0,др_новостройка,1.3,0
4150000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_301_m_25_et._7780376516?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,30.1,6.1,2,требует ремонта,панельный,0,0,открытая во дворе,ЕКБ,5,0.4,55.0,др_советская,0.9,0
3550000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_297_m_25_et._7765520790?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,29.7,6.0,2,косметический,панельный,0,0,открытая во дворе,ЕКБ,5,0.4,53.0,др_советская,0.9,0
4870000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_452_m_45_et._7759769772?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,2,45.2,6.0,4,косметический,блочный,0,0,открытая во дворе,ЕКБ,5,0.8,69.0,др_старая,0.9,0
3478000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_222_m_427_et._7498806166?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,0,22.2,4.7,4,косметический,панельный,1,0,открытая во дворе,ЕКБ,27,0.14814814814814814,42.0,др_советская,1.0,0
4100000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_318_m_59_et._7830639678?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,1,31.8,7.0,5,косметический,панельный,3,0,открытая во дворе,ЕКБ,9,0.5555555555555556,35.0,др_советская,1.0,0
3450000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_25_m_324_et._7655794354?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,0,25.0,5.3,3,косметический,монолитный,2,1,подземная,ЕКБ,24,0.125,7.0,др_современная,1.0,0
12599000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_896_m_1829_et._7652666639?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3V3NZUkU3bHkwZGF6ZHRxIjt99LCyPT8AAAA,3,89.6,14.0,18,евро,кирпичный,4,4,открытая во дворе,ЕКБ,29,0.6206896551724138,11.0,др_современная,1.0,0
9700000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_54_m_531_et._4469549547?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,54.0,18.0,5,косметический,монолитно-кирпичный,2,2,подземная,ЕКБ,31,0.16129032258064516,7.0,др_современная,1.0,0
16500000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_331_m_2632_et._7728273278?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,0,33.1,7.0,26,дизайнерский,монолитно-кирпичный,2,2,открытая во дворе,ЕКБ,32,0.8125,7.0,др_современная,1.0,0
4350000.0,https://www.avito.ru/ekaterinburg/kvartiry/kvartira-studiya_287_m_412_et._3307248073?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,0,28.7,6.0,4,косметический,панельный,1,0,открытая во дворе,ЕКБ,12,0.3333333333333333,42.0,др_советская,1.0,0
8700000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_82_m_59_et._7204121505?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,82.0,20.0,5,требует ремонта,монолитный,1,1,открытая во дворе,ЕКБ,9,0.5555555555555556,2.0,др_новостройка,1.3,0
10800000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_689_m_616_et._7759475550?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,68.9,12.0,6,евро,монолитный,1,1,подземная,ЕКБ,16,0.375,13.0,др_современная,1.0,0
4100000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_358_m_610_et._7830441480?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,35.8,9.0,6,косметический,кирпичный,1,0,открытая во дворе,ЕКБ,10,0.6,17.0,др_современная,1.0,0
3770000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_309_m_55_et._7630865941?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,30.9,5.8,5,косметический,кирпичный,0,0,открытая во дворе,ЕКБ,5,1.1,63.0,др_старая,0.9,0
6300000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_472_m_29_et._4386769710?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,47.2,7.3,2,косметический,монолитный,1,1,открытая во дворе,ЕКБ,9,0.2222222222222222,34.0,др_советская,1.0,0
6850000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_535_m_1225_et._7651312324?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,53.5,11.3,12,требует ремонта,монолитно-кирпичный,3,1,открытая во дворе,ЕКБ,25,0.48,1.0,др_новостройка,1.3,0
6400000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_574_m_89_et._7588900424?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,57.4,17.5,8,косметический,панельный,1,0,открытая во дворе,ЕКБ,9,1.0666666666666667,47.0,др_советская,1.0,0
3600000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_413_m_116_et._7372701475?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,41.3,17.0,1,требует ремонта,панельный,1,1,открытая во дворе,ЕКБ,16,0.0375,47.0,др_советская,1.0,0
14330000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_76_m_2429_et._7576741209?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,76.0,16.0,24,требует ремонта,монолитный,4,2,открытая во дворе,ЕКБ,29,0.8275862068965517,2.0,др_новостройка,1.3,0
11607000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_703_m_1925_et._4222761939?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,70.3,11.8,19,косметический,кирпичный,1,0,подземная,ЕКБ,25,0.76,47.0,др_советская,1.0,0
8000000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_809_m_215_et._7361382567?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,80.9,12.8,2,косметический,монолитный,1,1,открытая во дворе,ЕКБ,15,0.13333333333333333,14.0,др_современная,1.0,0
6570000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_391_m_2935_et._7770214544?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,39.1,16.3,29,косметический,монолитно-кирпичный,1,1,открытая во дворе,ЕКБ,35,0.8285714285714286,7.0,др_современная,1.0,0
5900000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_58_m_39_et._7758537066?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,58.0,7.0,3,евро,кирпичный,1,0,открытая во дворе,ЕКБ,9,0.3333333333333333,47.0,др_советская,1.0,0
4570000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_575_m_25_et._4755062971?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,57.5,6.5,2,косметический,панельный,0,0,открытая во дворе,ЕКБ,5,0.4,42.0,др_советская,1.0,0
2599000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_213_m_39_et._7698313127?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,21.3,5.5,3,косметический,кирпичный,1,0,открытая во дворе,ЕКБ,9,0.3333333333333333,47.0,др_советская,1.0,0
10100000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_67_m_1125_et._7718956462?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,67.0,19.0,11,косметический,монолитно-кирпичный,1,1,открытая во дворе,ЕКБ,25,0.44,7.0,др_современная,1.0,0
7890000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_70_m_1125_et._7431488374?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,70.0,12.0,11,косметический,монолитный,2,2,открытая во дворе,ЕКБ,25,0.44,19.0,др_современная,1.0,0
4590000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_436_m_35_et._7769548819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,43.6,6.5,3,требует ремонта,панельный,0,0,открытая во дворе,ЕКБ,5,0.6,42.0,др_советская,1.0,0
4590000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_62_m_79_et._7759054557?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,62.0,8.0,7,требует ремонта,кирпичный,1,0,открытая во дворе,ЕКБ,9,0.9333333333333333,43.0,др_советская,1.0,0
5700000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_582_m_2425_et._7734500246?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,58.2,10.0,24,косметический,монолитный,2,1,за шлагбаумом во дворе,ЕКБ,25,1.152,8.0,др_современная,1.0,0
5802600.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_305_m_1925_et._7719240166?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,30.5,6.4,19,косметический,монолитный,1,1,открытая во дворе,ЕКБ,25,0.76,9.0,др_современная,1.0,0
6000000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_454_m_516_et._7769262639?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,45.4,10.0,5,евро,монолитный,1,1,открытая во дворе,ЕКБ,16,0.3125,18.0,др_современная,1.0,0
6790000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_461_m_1327_et._7581359856?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,46.1,16.0,13,косметический,монолитный,1,1,открытая во дворе,ЕКБ,27,0.48148148148148145,14.0,др_современная,1.0,0
19800000.0,https://www.avito.ru/ekaterinburg/kvartiry/3-k._kvartira_668_m_3033_et._7767763171?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,3,66.8,19.2,30,дизайнерский,монолитный,3,2,открытая во дворе,ЕКБ,33,0.9090909090909091,8.0,др_современная,1.0,0
7300000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_53_m_1112_et._4339341586?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,53.0,8.0,11,косметический,кирпичный,2,0,открытая во дворе,ЕКБ,12,1.0999999999999999,40.0,др_советская,1.0,0
4480000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_44_m_15_et._7588854170?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,2,44.0,6.4,1,евро,панельный,0,0,открытая во дворе,ЕКБ,5,0.13999999999999999,62.0,др_старая,0.9,0
5900000.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_356_m_512_et._7642309569?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQS0x1MklNazFrY1ZtUEtJIjt9zzmlED8AAAA,1,35.6,13.2,5,косметический,монолитно-кирпичный,1,1,открытая во дворе,ЕКБ,12,0.4166666666666667,7.0,др_современная,1.0,0
4600000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_435_m_45_et._7581099835?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYM1VZbmw1d2RZTkNqVFdPIjt989_Olj8AAAA,2,43.5,7.0,4,косметический,панельный,0,0,открытая во дворе,ЕКБ,5,0.8,55.0,др_советская,0.9,0
12990000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_581_m_1010_et._7579929562?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYM1VZbmw1d2RZTkNqVFdPIjt989_Olj8AAAA,2,58.1,12.0,10,дизайнерский,монолитный,1,1,подземная,ЕКБ,10,1.4,9.0,др_современная,1.0,0
5838700.0,https://www.avito.ru/ekaterinburg/kvartiry/1-k._kvartira_307_m_1625_et._7719741850?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYM1VZbmw1d2RZTkNqVFdPIjt989_Olj8AAAA,1,30.7,6.5,16,косметический,монолитный,1,1,открытая во дворе,ЕКБ,25,0.64,9.0,др_современная,1.0,0
10685000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_68_m_924_et._7570019443?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYM1VZbmw1d2RZTkNqVFdPIjt989_Olj8AAAA,2,68.0,36.0,9,евро,монолитный,1,1,подземная,ЕКБ,24,0.375,15.0,др_современная,1.0,0
7750000.0,https://www.avito.ru/ekaterinburg/kvartiry/2-k._kvartira_60_m_1216_et._7718995143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYM1VZbmw1d2RZTkNqVFdPIjt989_Olj8AAAA,2,60.0,17.0,12,косметический,монолитный,1,1,подземная,ЕКБ,16,0.75,12.0,др_современная,1.0,0
